row_id,page,hanzi,wupin,alt_wupin,note,legacy_ipa_ocr,has_wupin,source
r01102,161,大蒜头,da11soen11deu11,do6,蒜瓣儿,dasdɤ,True,result_all_converted.xlsx
r01103,161,洋葱头,yan11tshon55deu52,,葱,fɦiaŋtsʰoŋdft,True,result_all_converted.xlsx
r01104,161,生姜,san33cian52,san1;seon1crar1;cian1,,saŋtɕiaŋ,True,result_all_converted.xlsx
r01105,161,辣茄,laeq1ga52,1;ga2;jia2,辣椒,lʔʔdʑia,True,result_all_converted.xlsx
r01106,161,大头菜,da11deu11tshe11,do6,蓝,dadtsʰdodtsʰl,True,result_all_converted.xlsx
r01107,161,芥拉头,ka33iha33deu33,laeq8,,kalad,True,result_all_converted.xlsx
r01108,161,地滑,di11waeq1,,似木耳生长在地面上,tdiɦuʔtʰʔlllktʰil,True,result_all_converted.xlsx
r01109,161,香椿脑头,shian33tsheen55nau55deu52,,香椿的嫩枝叶可油炸食用,tɕiaŋtsʰẽnɒldɤtlkflllll,True,result_all_converted.xlsx
r01110,161,黄瓜,huaon33kuo52,waon2,,tkɦuɒŋkuo,True,result_all_converted.xlsx
r01111,161,南瓜,neen11kuo52,neen2;noen2,,nkuo,True,result_all_converted.xlsx
r01112,161,饭瓜,vaen11kuo52,vaen2;vaen6,,llkvkuo,True,result_all_converted.xlsx
r01113,161,冬瓜,ton33kuo52,,,toŋkuo,True,result_all_converted.xlsx
r01114,162,第六章,di11loq1tsaon11,,,,True,result_all_converted.xlsx
r01115,162,丝瓜,sy33kuo52,,,lk,True,result_all_converted.xlsx
r01116,162,蒲子,bu11tsy55,bu2;bu2tsy3;tseq7,,btsbutsʔ,True,result_all_converted.xlsx
r01117,162,活芦,weq1lu52,wog8;woeq8;woq8;woq8,葫芦,iɦulu,True,result_all_converted.xlsx
r01118,162,长虹豆,tsan335won55deu52,tsan3;dzan2won2;won6,豆,idzaŋkɒŋdɤil,True,result_all_converted.xlsx
r01119,162,扁,pien335,,眼豆,kllpiẽŋæ̃dɤ,True,result_all_converted.xlsx
r01120,162,四季豆,sy33ci33deu33,,架豆,lstɕɕid,True,result_all_converted.xlsx
r01121,162,茄子,ga11tsy55,1;ga2;jia2tsy3;tseq7,,idʑiatkdʑiatsɕʔ,True,result_all_converted.xlsx
r01122,162,番茄,faen33ga52,1;ga2;jia2,西红柿,fæ̃dʑiafɡallti,True,result_all_converted.xlsx
r01123,162,莴苣笋,o33jiu55seen52,seēn3;shin3,笋,fodʑyɕiŋ,True,result_all_converted.xlsx
r01124,162,茭白,kau33baq5,kau1;ciau1,,,True,result_all_converted.xlsx
r01125,162,蒿菜,hau33tshe55,,茼蒿,hɒtsʰ,True,result_all_converted.xlsx
r01126,162,豆芽,deu11ngo11,,,dɤŋo,True,result_all_converted.xlsx
r01127,162,黄豆芽,huaon33deu55ngo52,waon2,用黄豆发的豆芽,iɦuɒŋdɤŋosllikll,True,result_all_converted.xlsx
r01128,162,绿豆芽,loq1deu55ngo52,,用绿豆发的豆芽,kloʔdɤŋokkli,True,result_all_converted.xlsx
r01129,162,水果,sy335ku52,sy3;se3,,kksku,True,result_all_converted.xlsx
r01130,162,桃子,dau11tsy55,tsy3;tseq7,,fkdɒts,True,result_all_converted.xlsx
r01131,162,水蜜桃,sy335miq5dau52,sy3;se3,,kfksmiʔdɒ,True,result_all_converted.xlsx
r01132,162,蟠桃,boen11dau52,,一种扁圆形的桃子,tkbø̃dɒflk,True,result_all_converted.xlsx
r01133,162,梨头,li11deu52,,梨,lli,True,result_all_converted.xlsx
r01134,162,杏子,ghan115tsy52,ghan4;yin4tsy3;tseq7,,iɦaŋss,True,result_all_converted.xlsx
r01135,162,杏仁,ghan115zeen52,ghan4;yin4zeen2;gnin2,,ɦaŋniŋ,True,result_all_converted.xlsx
r01136,162,李子,li115tsy52,tsy3;tseq7,,lits,True,result_all_converted.xlsx
r01137,162,梅子,me11tsy55,tsy3;tseq7,,fmts,True,result_all_converted.xlsx
r01138,162,樱桃,an33dau52,in1;an1;in1,,aŋdns,True,result_all_converted.xlsx
r01139,162,柿子,zy115tsy52,tsy3;tseq7,,kizts,True,result_all_converted.xlsx
r01140,162,方柿,faon33zy55,,,ifɒŋz,True,result_all_converted.xlsx
r01141,162,一种柿子,iq3tson55zy55tsy52,tson3;tson5tsy3;tseq7,略呈方形,tifk,True,result_all_converted.xlsx
r01142,162,石榴,zaq1lieu52,zaq8;zeoq8,,izəʔliɤ,True,result_all_converted.xlsx
r01143,162,苹果,bin11ku55,bin2,,kbiŋkus,True,result_all_converted.xlsx
r01144,162,花红,huo33won52,,,huoɦuoŋk,True,result_all_converted.xlsx
r01145,162,沙果,so33ku55,,,,True,result_all_converted.xlsx
r01146,163,山里果子,saen33li55ku55tsy52,li4;114;li4tsy3;tseq7,山楂,llkfsæ̃likutsll,True,result_all_converted.xlsx
r01147,163,橘子,cioeq3tsy55,cioeq7;cioq7tsy3;tseq7,,tɕiøʔtstɕiøʔtsʔ,True,result_all_converted.xlsx
r01148,163,黄岩蜜橘,huaon33ngaen55miq5cioeq54,waon2cioeq7;cioq7,一种黄岩产的橘子味甜,tʑɦuɒŋŋæ̃miʔtɕiøʔfitflk,True,result_all_converted.xlsx
r01149,163,金橘,cin33cioeq5,cioeq7;cioq7,,tɕiŋstɕiøʔ,True,result_all_converted.xlsx
r01150,163,芦柑,lu11keen52,,,ikllukẽ,True,result_all_converted.xlsx
r01151,163,广柑,kuaon335keen52,,,kkuɒŋkẽ,True,result_all_converted.xlsx
r01152,163,香脬,shian33phau52,,一种柚子味略酸,,True,result_all_converted.xlsx
r01153,163,文旦,veen11taen52,taen1;taen5,一种柚子味甜,yllvtklkt,True,result_all_converted.xlsx
r01154,163,枣子,tsau335tsy52,tsy3;tseq7,,itsɒts,True,result_all_converted.xlsx
r01155,163,白蒲枣,baq1bu55tsau52,bu2;bu2,鲜枣,baʔbts,True,result_all_converted.xlsx
r01156,163,洋官枣,yan11kuoen55tsau52,,一种个儿质地好的鲜枣,ɦiaŋkuitsɒktf,True,result_all_converted.xlsx
r01157,163,紫葡萄,tsy335bu55dau52,,葡萄,itsbudɒt,True,result_all_converted.xlsx
r01158,163,杨梅,lian11me52,lian6;fiar1o;yan2;yan2;yan6,,kkɦiaŋm,True,result_all_converted.xlsx
r01159,163,香蕉,shian33ciau52,,,tiaŋtɕiɒ,True,result_all_converted.xlsx
r01160,163,荔枝,li11tsy11,,,tlits,True,result_all_converted.xlsx
r01161,163,鲜桂圆,shien33kue55yoen52,,眼,fkɕẽkuiɦiɕ,True,result_all_converted.xlsx
r01162,163,枇杷,bo231,biq8,,tbiʔbos,True,result_all_converted.xlsx
r01163,163,青果,chin33ku55,,鲜橄榄,itɕʰiŋkut,True,result_all_converted.xlsx
r01164,163,蒲荠,bu11zhi52,bu2;bu221112;zhi4,荸荠,buʑis,True,result_all_converted.xlsx
r01165,163,大菱,da11lin11,do6,菱角,doliŋi,True,result_all_converted.xlsx
r01166,163,老菱,lau115lin52,lau4;lau6,,lɒliŋf,True,result_all_converted.xlsx
r01167,163,老熟的菱角,lau115zoq5tiq5lin55koq54,lau4;lau6,,,True,result_all_converted.xlsx
r01168,163,藕,ngeu113,,,iŋɤ,True,result_all_converted.xlsx
r01169,163,西瓜,shi33kuo52,,,kikuo,True,result_all_converted.xlsx
r01170,163,黄金瓜,huaon33cin55kuo52,waon2,一种色黄长形的甜瓜,iɦuɒŋtɕiŋkuofik,True,result_all_converted.xlsx
r01171,163,冷饭头瓜,lan115vaen55deu55kuo52,lan4;leon4vaen2;vaen6,一种很面的甜瓜容易让人噎住,tlaŋvæ̃dɤkuolfi,True,result_all_converted.xlsx
r01172,163,梢瓜,sau33kuo52,,蒲瓜,fksɒkuok,True,result_all_converted.xlsx
r01173,163,青瓜,chin33kuo52,,菜瓜生吃腌制两可,ktɕʰiŋkuoklk,True,result_all_converted.xlsx
r01174,163,甘蔗,keen33tso55,,,ttkẽtso,True,result_all_converted.xlsx
r01175,163,糖梗,daon11kuaon55,kuaon3;keon3,,tdɒŋʔkuaŋlktillkll,True,result_all_converted.xlsx
r01176,163,替代品,thi33de33phin33,,,t,True,result_all_converted.xlsx
r01177,164,二粟梗,gni11soq1kuaon11,16;ghi6;i6kuaon3;keon3,,fnisoʔkuaŋlkfl,True,result_all_converted.xlsx
r01178,164,玉米梗儿,gnioq1mi55kuaon55gni52,kuaon3;keon312;ghi2;i2,,,True,result_all_converted.xlsx
r01179,164,打粟梗,to335soq5kuaon52,to3;tan3kuaon3;keon3,,,True,result_all_converted.xlsx
r01180,164,高粱梗儿,kau33lian55kuaon55gni52,kuaon3;keon312;ghi2;i2,,,True,result_all_converted.xlsx
r01181,164,胡桃,lu11dau52,wu2;wu2;wu2;wu2,核桃,kkɦɤ,True,result_all_converted.xlsx
r01182,164,沙胡桃,so33lu55dau52,wu2;wu2;wu2;wu2,山核桃沙山核桃原产地皖南浙西一,ksoɦudltklttkliftɡ,True,result_all_converted.xlsx
r01183,164,带,ta33,,山字的音译,ll,True,result_all_converted.xlsx
r01184,164,小胡桃,shiau335lu55dau52,wu2;wu2;wu2;wu2,,ɕiɒɦudɒ,True,result_all_converted.xlsx
r01185,164,栗子,liq1tsy55,tsy3;tseq7,,kfliʔts,True,result_all_converted.xlsx
r01186,164,魁栗,khue33liq5,,一种大的栗子,lkʰuliʔk,True,result_all_converted.xlsx
r01187,164,梓栗,tsy335liq54,,榛子,ttsliʔf,True,result_all_converted.xlsx
r01188,164,是,zy113,ze4;ze4;zeq8,,,True,result_all_converted.xlsx
r01189,164,大红袍,da11won11bau11,do6,,daɦuoŋb,True,result_all_converted.xlsx
r01190,164,衣,i52,,花生米淡红色的皮,,True,result_all_converted.xlsx
r01191,164,西瓜子,shi33kuo55tsy52,tsy3;tseq7,,ɕikuots,True,result_all_converted.xlsx
r01192,164,南瓜子,neen11kuo55tsy52,neen2;noen2tsy3;tseq7,,fnẽkuots,True,result_all_converted.xlsx
r01193,164,白瓜子,baq1kuo55tsy52,tsy3;tseq7,,kʔbaʔkuots,True,result_all_converted.xlsx
r01194,164,向日葵子,shian33gni33kue33tsy33,gni6;zeq8;zeq8;gniq8kue1;gue2tsy3;tseq7,,itfɕiaŋzʔkuɡts,True,result_all_converted.xlsx
r01195,164,向瓜子,shian33kuo33tsy33,tsy3;tseq7,,tlfɕiaŋkuots,True,result_all_converted.xlsx
r01196,164,葵花子,kue33huo55tsy52,kue1;gue2tsy3;tseq7,,fʔɡuhuots,True,result_all_converted.xlsx
r01197,164,蹄爪疤,di11tsau55po52,,水果表面的瑕疵,lditsɒpokf,True,result_all_converted.xlsx
r01198,164,歪瓜烂桃子,ua33kuo55laen55dau55tsy52,tsy3;tseq7,,lkktuakuolæ̃dɒtsktfi,True,result_all_converted.xlsx
r01199,164,的水果,tiq3sy55ku52,sy3;se3,,fzk,True,result_all_converted.xlsx
r01200,164,早饭,tsau335vaen52,vaen2;vaen6,,ttsɒv,True,result_all_converted.xlsx
r01201,164,晏饭,aen33vaen33,aen5;ien5vaen2;vaen6,午饭,æ̃v,True,result_all_converted.xlsx
r01202,164,夜饭,ya11vaen11,vaen2;vaen6,晚饭,ɦiavæ̃t,True,result_all_converted.xlsx
r01203,165,半夜饭,poen33ya33vaen33,vaen2;vaen6,午夜时的正餐,yipɦialvyllf,True,result_all_converted.xlsx
r01204,165,夜点心,ya11tien11shin11,,夜宵,iɦiatiẽɕiŋɦiatiẽɕiŋf,True,result_all_converted.xlsx
r01205,165,半夜点心,poen33ya33tien33shin33,,,ipøɦiatiẽɕiŋ,True,result_all_converted.xlsx
r01206,165,吃食,keq3zeoq5,keq7;chiq7,物,tʰiʔzəʔ,True,result_all_converted.xlsx
r01207,165,零食,ihin33zeoq5,lin2,零嘴儿,kliŋʔzəʔsll,True,result_all_converted.xlsx
r01208,165,耗劳头食,hau33lau55deu55zeoq54,hau5;hau5,,thɒlɒdzəʔ,True,result_all_converted.xlsx
r01209,165,点心,tien335shin52,,,itiẽɕiŋ,True,result_all_converted.xlsx
r01210,165,年货,gnien11hu55,,,ŋiẽhu,True,result_all_converted.xlsx
r01211,165,饭,vaen231,vaen2;vaen6,指米饭,vk,True,result_all_converted.xlsx
r01212,165,冷饭头,lan115vaen55deu52,lan4;leon4vaen2;vaen6,,laŋvæ̃dɤlt,True,result_all_converted.xlsx
r01213,165,剩余的米饭,dzeon11yu11tiq1mi11vaen11,yu2;yu2vaen2;vaen6,,,True,result_all_converted.xlsx
r01214,165,冷饭,lan115vaen52,lan4;leon4vaen2;vaen6,,ʔklaŋvæ̃l,True,result_all_converted.xlsx
r01215,165,饭娘,vaen11gnian52,vaen2;vaen6,指用米做饭时掺入的剩饭,llvæ̃ȵiaŋlllkl,True,result_all_converted.xlsx
r01216,165,纯米饭,zeen11mi55vaen52,vaen2;vaen6,单用米煮成的米饭,iktzẽmivæ̃llllk,True,result_all_converted.xlsx
r01217,165,涨性,tsan335shin52,tsan3;tsan5,米的出饭率,ktsaŋɕiŋkl,True,result_all_converted.xlsx
r01218,165,镬焦,woq1ciau52,,锅巴,,True,result_all_converted.xlsx
r01219,165,僵饭,cian33vaen52,vaen2;vaen6,夹生饭,tktɕiaŋvæ̃tk,True,result_all_converted.xlsx
r01220,165,菜熬饭,tshe33ngau33vaen33,vaen2;vaen6,菜饭,ktsʰɒv,True,result_all_converted.xlsx
r01221,165,蛋炒饭,daen11tshau11vaen11,vaen2;vaen6,,tldtsʰɒv,True,result_all_converted.xlsx
r01222,165,豆饭,deu11vaen11,vaen2;vaen6,,tdvæ̃,True,result_all_converted.xlsx
r01223,165,饭子,vaen11tsy55,vaen2;vaen6tsy3;tseq7,饭粒儿,tvtk,True,result_all_converted.xlsx
r01224,165,粥,tsoq45,,粥稀饭,ŋtsoʔlʔft,True,result_all_converted.xlsx
r01225,165,养命汤,yan115min55thaon52,thaon5;thaon5,稀粥,ɦiaŋmiŋtʰɒŋfi,True,result_all_converted.xlsx
r01226,165,泡饭,phau33vaen52,phau1;phau5;phau5;phau5vaen2;vaen6,加入开水的或加水煮开的剩饭,pʰɒvæ̃lllllll,True,result_all_converted.xlsx
r01227,165,水泡饭,sy335phau55vaen52,sy3;se3phau1;phau5;phau5;phau5vaen2;vaen6,,spʰɒvæ̃,True,result_all_converted.xlsx
r01228,165,饮汤,in335thaon52,thaon5;thaon5,米汤,tkiŋtʰɒŋi,True,result_all_converted.xlsx
r01229,165,淡,daen113,,面包馒头,fifdæ̃miẽpɒil,True,result_all_converted.xlsx
r01230,165,实心馒头,zeq1shin55moen55deu52,,,izʔɕiŋmø̃dɤs,True,result_all_converted.xlsx
r01231,165,馒头,moen11deu52,,包子,lmødt,True,result_all_converted.xlsx
r01232,166,第六章,di11loq1tsaon11,,,,True,result_all_converted.xlsx
r01233,166,花卷,huo33cioen55,cioen5;cioen5,品,huotiø,True,result_all_converted.xlsx
r01234,166,面,mien113,mien4;mien6;mien6;mien6,面条,miẽ,True,result_all_converted.xlsx
r01235,166,麦糊烧,maq1wu55sau52,ghm;gnm;wu6,一种很软的烙饼,aʔɦtf,True,result_all_converted.xlsx
r01236,166,箸夹头,dzy11kaeq1deu11,kaeq7;kaeq7;gaeq8;gaeq8,面疙瘩,dzkʔdɤ,True,result_all_converted.xlsx
r01237,166,糊头,wu11deu52,ghm;gnm;wu6,面糊糊,kɦudɤtt,True,result_all_converted.xlsx
r01238,166,米糊,mi115wu52,ghm;gnm;wu6,米粉做的糊糊,kmniɦuktt,True,result_all_converted.xlsx
r01239,166,面片,mien115phien52,mien4;mien6;mien6;mien6,片儿汤,lmiẽpʰiẽʔli,True,result_all_converted.xlsx
