row_id,page,hanzi,wupin,alt_wupin,note,legacy_ipa_ocr,has_wupin,source,ipa_from_wupin,ipa_conversion_status,ipa_label_source
r03886,254,双翼飞机,saon33yiq5fi55ci52,yiq8;yoq8,,ltsɒŋɦiʔfiiti,True,result_all_converted.xlsx,sɒŋ³³ɦiʔ⁵fi⁵⁵tɕi⁵²,ok,rule_from_trusted_wupin
r03887,254,单翼飞机,taen33yiq5fi55ci52,taen1;zeen4;zeen4;zoen4yiq8;yoq8,,kktɦiʔfiti,True,result_all_converted.xlsx,tæ̃³³ɦiʔ⁵fi⁵⁵tɕi⁵²,ok,rule_from_trusted_wupin
r03888,254,喷气式飞机,pheen33chi55seq5fi55ci52,seoq7;seoq7,,lfpʰẽtɕʰisəʔfitɕi,True,result_all_converted.xlsx,pʰẽ³³tɕʰi⁵⁵sᴇʔ⁵fi⁵⁵tɕi⁵²,ok,rule_from_trusted_wupin
r03889,254,推进器,the33cin55chi52,,发动机,ttʰtiŋtɕʰis,True,result_all_converted.xlsx,tʰᴇ³³tɕiŋ⁵⁵tɕʰi⁵²,ok,rule_from_trusted_wupin
r03890,254,盘缠细,boen11dzeen55shi52,dzeen4;dzeen4;dzeen4;dzoen2;dzoen4;dzoen4,,,True,result_all_converted.xlsx,bø̃¹¹dzẽ⁵⁵ɕi⁵²,ok,rule_from_trusted_wupin
r03891,254,盘川,boen11tsheen52,tshoen1,,tlbtsʰẽ,True,result_all_converted.xlsx,bø̃¹¹tsʰẽ⁵²,ok,rule_from_trusted_wupin
r03892,254,行李,ghan11li55,yin2;yin2;ghaon2;ghaon2,,ɦaŋli,True,result_all_converted.xlsx,ɦaŋ¹¹li⁵⁵,ok,rule_from_trusted_wupin
r03893,254,邮政局,yeu11tseon55jioeq54,jioq8;jioq8,,llɦiɤtsəŋdʑioʔ,True,result_all_converted.xlsx,ɦə¹¹tsəŋ⁵⁵dʑiøʔ⁵⁴,ok,rule_from_trusted_wupin
r03894,254,电信局,dien11shin11jioeq1,jioq8;jioq8,,tldiẽɕiŋdʑioʔ,True,result_all_converted.xlsx,diẽ¹¹ɕiŋ¹¹dʑiøʔ¹,ok,rule_from_trusted_wupin
r03895,254,电报局,dien11pau11jioeq1,jioq8;jioq8,,lldiẽpɒdʑioʔ,True,result_all_converted.xlsx,diẽ¹¹pɤ¹¹dʑiøʔ¹,ok,rule_from_trusted_wupin
r03896,254,邮票,yeu11phiau55,,,lɦiɤʔpʰiɒ,True,result_all_converted.xlsx,ɦə¹¹pʰiɤ⁵⁵,ok,rule_from_trusted_wupin
r03897,254,龙头,lon11deu52,,,loŋʔdl,True,result_all_converted.xlsx,loŋ¹¹də⁵²,ok,rule_from_trusted_wupin
r03898,254,旧词,jieu11dzy11,uzy2;zy2,,,True,result_all_converted.xlsx,dʑiə¹¹dzɿ¹¹,ok,rule_from_trusted_wupin
r03899,254,信,shin33,,,ɕiŋ,True,result_all_converted.xlsx,ɕiŋ³³,ok,rule_from_trusted_wupin
r03900,254,信壳,shin33khoq3,,,ɕiŋkʰoʔ,True,result_all_converted.xlsx,ɕiŋ³³kʰoʔ³,ok,rule_from_trusted_wupin
r03901,255,信封,shin33fon33,,,iŋfoŋ,True,result_all_converted.xlsx,ɕiŋ³³foŋ³³,ok,rule_from_trusted_wupin
r03902,255,信纸,shin33tsy33,,,ɕiŋts,True,result_all_converted.xlsx,ɕiŋ³³tsɿ³³,ok,rule_from_trusted_wupin
r03903,255,平信,bin11shin55,,,biŋɕiŋ,True,result_all_converted.xlsx,biŋ¹¹ɕiŋ⁵⁵,ok,rule_from_trusted_wupin
r03904,255,快信,khua33shin33,krua5;khau5,比平信略快现已废,kʰuaɕiŋlkk,True,result_all_converted.xlsx,kʰua³³ɕiŋ³³,ok,rule_from_trusted_wupin
r03905,255,挂号信,kuo33gha33shin33,gha6;ghau6,,ikuoɦɒɕiŋ,True,result_all_converted.xlsx,kuɒ³³ɦa³³ɕiŋ³³,ok,rule_from_trusted_wupin
r03906,255,明信片,meen115shin55phien52,meen4;min2,,llfmiŋɕiŋpʰiẽ,True,result_all_converted.xlsx,mẽ¹¹⁵ɕiŋ⁵⁵pʰiẽ⁵²,ok,rule_from_trusted_wupin
r03907,255,包裹,pa33ku55,pau1,,tpɒku,True,result_all_converted.xlsx,pa³³ku⁵⁵,ok,rule_from_trusted_wupin
r03908,255,信筒,shin33don33,,,ɕiŋdoŋ,True,result_all_converted.xlsx,ɕiŋ³³doŋ³³,ok,rule_from_trusted_wupin
r03909,255,邮筒,yeu11don55,,,ɦiɤdoŋl,True,result_all_converted.xlsx,ɦə¹¹doŋ⁵⁵,ok,rule_from_trusted_wupin
r03910,255,电话,dien11wo11,,,diẽɦuo,True,result_all_converted.xlsx,diẽ¹¹ɦɒ¹¹,ok,rule_from_trusted_wupin
r03911,255,电报,dien11pau11,,,ldiẽpɒ,True,result_all_converted.xlsx,diẽ¹¹pɤ¹¹,ok,rule_from_trusted_wupin
r03912,255,学堂,yoeq1daon52,yoeq8;ghoq8;ghoq8;yoq8,学校,iɦoʔdɒŋ,True,result_all_converted.xlsx,ɦiøʔ¹dɒŋ⁵²,ok,rule_from_trusted_wupin
r03913,255,大学,da11yoeq1,do6yoeq8;ghoq8;ghoq8;yoq8,,daɦoʔ,True,result_all_converted.xlsx,da¹¹ɦiøʔ¹,ok,rule_from_trusted_wupin
r03914,255,中学,tson33yoeq5,tson5;tson5yoeq8;ghoq8;ghoq8;yoq8,,tsoŋɦoʔ,True,result_all_converted.xlsx,tsoŋ³³ɦiøʔ⁵,ok,rule_from_trusted_wupin
r03915,255,小学,shiau335yoeq54,yoeq8;ghoq8;ghoq8;yoq8,,ɕiɒɦoʔ,True,result_all_converted.xlsx,ɕiɤ³³⁵ɦiøʔ⁵⁴,ok,rule_from_trusted_wupin
r03916,255,幼稚园,ieu33dzy33yoen33,,,idɦ,True,result_all_converted.xlsx,iə³³dzɿ³³ɦiø̃³³,ok,rule_from_trusted_wupin
r03917,255,幼儿园,ieu33gni33yoen33,12;ghi2;i2,,fllliɤlɦi,True,result_all_converted.xlsx,iə³³ȵi³³ɦiø̃³³,ok,rule_from_trusted_wupin
r03918,255,年级,gnien11ciq5,,,tkȵiẽtɕiʔ,True,result_all_converted.xlsx,ȵiẽ¹¹tɕiʔ⁵,ok,rule_from_trusted_wupin
r03919,255,班级,paen33ciq5,,,kptɕiʔ,True,result_all_converted.xlsx,pæ̃³³tɕiʔ⁵,ok,rule_from_trusted_wupin
r03920,255,学期,yoeq1ji52,yoeq8;ghoq8;ghoq8;yoq8,,ɦoʔdʑi,True,result_all_converted.xlsx,ɦiøʔ¹dʑi⁵²,ok,rule_from_trusted_wupin
r03921,255,学费,yoeq1fi55,yoeq8;ghoq8;ghoq8;yoq8,,ɦoʔfi,True,result_all_converted.xlsx,ɦiøʔ¹fi⁵⁵,ok,rule_from_trusted_wupin
r03922,255,书钿,shiu52,,,,True,result_all_converted.xlsx,ɕy⁵²,ok,rule_from_trusted_wupin
r03923,255,暑假,shiu335cia52,ctu5;cia5;ko3;cru5;ko3;ko5;ko5;ko5,,ɕyko,True,result_all_converted.xlsx,ɕy³³⁵tɕia⁵²,ok,rule_from_trusted_wupin
r03924,255,寒假,gheen11cia55,ctu5;cia5;ko3;cru5;ko3;ko5;ko5;ko5,,ɦẽkoi,True,result_all_converted.xlsx,ɦẽ¹¹tɕia⁵⁵,ok,rule_from_trusted_wupin
r03925,255,农忙假,non11man55cia52,man2;maon2ctu5;cia5;ko3;cru5;ko3;ko5;ko5;ko5,农事忙碌时学校放假数日以便农村,tnoŋmɒŋkoʑltlll,True,result_all_converted.xlsx,noŋ¹¹maŋ⁵⁵tɕia⁵²,ok,rule_from_trusted_wupin
r03926,255,春假,tsheen33cia55,ctu5;cia5;ko3;cru5;ko3;ko5;ko5;ko5,旧时春天时放假以便学生外出远足,tsʰktkllit,True,result_all_converted.xlsx,tsʰẽ³³tɕia⁵⁵,ok,rule_from_trusted_wupin
r03927,255,远足,yoen115tsoq54,,旧时学校放春假时班上学生集体外出游玩,ɦiøtsoʔtf,True,result_all_converted.xlsx,ɦiø̃¹¹⁵tsoʔ⁵⁴,ok,rule_from_trusted_wupin
r03928,256,第七章,di11chiq1tsaon11,,绍兴方言分类词汇中,,True,result_all_converted.xlsx,di¹¹tɕʰiʔ¹tsɒŋ¹¹,ok,rule_from_trusted_wupin
r03929,256,课堂,kho33daon33,,,ikikʰodŋ,True,result_all_converted.xlsx,kʰɒ³³dɒŋ³³,ok,rule_from_trusted_wupin
r03930,256,讲台,kaon335the52,de2,,ikkɒŋd,True,result_all_converted.xlsx,kɒŋ³³⁵tʰᴇ⁵²,ok,rule_from_trusted_wupin
r03931,256,讲桌,kaon335tsoq54,,,ikɒŋtsoʔ,True,result_all_converted.xlsx,kɒŋ³³⁵tsoʔ⁵⁴,ok,rule_from_trusted_wupin
r03932,256,黑板,heoq3paen55,,,həʔp,True,result_all_converted.xlsx,həʔ³pæ̃⁵⁵,ok,rule_from_trusted_wupin
r03933,256,粉笔,feen335piq54,,,fpiʔ,True,result_all_converted.xlsx,fẽ³³⁵piʔ⁵⁴,ok,rule_from_trusted_wupin
r03934,256,粉笔字,feen335piq5zy52,,,fẽpiʔz,True,result_all_converted.xlsx,fẽ³³⁵piʔ⁵zɿ⁵²,ok,rule_from_trusted_wupin
r03935,256,粉指,feen335tsy52,,板擦,,True,result_all_converted.xlsx,fẽ³³⁵tsɿ⁵²,ok,rule_from_trusted_wupin
r03936,256,石板,zaq1paen55,zaq8;zeoq8,,tzzaʔp,True,result_all_converted.xlsx,zaʔ¹pæ̃⁵⁵,ok,rule_from_trusted_wupin
r03937,256,石笔,zaq1piq5,zaq8;zeoq8,,izaʔpiʔ,True,result_all_converted.xlsx,zaʔ¹piʔ⁵,ok,rule_from_trusted_wupin
r03938,256,讲义,kaon335gni52,,,ikɒŋȵi,True,result_all_converted.xlsx,kɒŋ³³⁵ȵi⁵²,ok,rule_from_trusted_wupin
r03939,256,书,shiu52,,书课本,ɕylʔi,True,result_all_converted.xlsx,ɕy⁵²,ok,rule_from_trusted_wupin
r03940,256,笔记簿,piq3ci55bu52,,,piʔtɕibu,True,result_all_converted.xlsx,piʔ³tɕi⁵⁵bu⁵²,ok,rule_from_trusted_wupin
r03941,256,笔记本,piq3ci55peen52,,,ipitɕip,True,result_all_converted.xlsx,piʔ³tɕi⁵⁵pẽ⁵²,ok,rule_from_trusted_wupin
r03942,256,纸头,tsy335deu52,,纸,tsdɤ,True,result_all_converted.xlsx,tsɿ³³⁵də⁵²,ok,rule_from_trusted_wupin
r03943,256,护书,wu115shiu52,wu6,文件夹,ɦuyk,True,result_all_converted.xlsx,ɦu¹¹⁵ɕy⁵²,ok,rule_from_trusted_wupin
r03944,256,报纸,pau33tsy33,,,pɒts,True,result_all_converted.xlsx,pɤ³³tsɿ³³,ok,rule_from_trusted_wupin
r03945,256,申报纸,seen33pau55tsy52,,,lllspɒtsʔl,True,result_all_converted.xlsx,sẽ³³pɤ⁵⁵tsɿ⁵²,ok,rule_from_trusted_wupin
r03946,256,功课,kuon33kho55,,,likkuoŋkʰo,True,result_all_converted.xlsx,kuoŋ³³kʰɒ⁵⁵,ok,rule_from_trusted_wupin
r03947,256,钢笔,kaon33piq5,,,kɒŋpiʔ,True,result_all_converted.xlsx,kɒŋ³³piʔ⁵,ok,rule_from_trusted_wupin
r03948,256,自来水笔,zy115le55sy55piq54,zy4;zy6;zy6;zhi6sy3;se3,,llkkzlspiʔ,True,result_all_converted.xlsx,zɿ¹¹⁵lᴇ⁵⁵sɿ⁵⁵piʔ⁵⁴,ok,rule_from_trusted_wupin
r03949,256,蘸水钢笔,tsaen33sy33kaon33piq3,sy3;se3,,ktsæ̃skɒŋpiʔ,True,result_all_converted.xlsx,tsæ̃³³sɿ³³kɒŋ³³piʔ³,ok,rule_from_trusted_wupin
r03950,256,铅笔,khaen33piq5,,,llkʰpiʔ,True,result_all_converted.xlsx,kʰæ̃³³piʔ⁵,ok,rule_from_trusted_wupin
r03951,256,圆珠笔,yoen11ciu55piq54,,,llfkɦiø̃tɕypiʔ,True,result_all_converted.xlsx,ɦiø̃¹¹tɕy⁵⁵piʔ⁵⁴,ok,rule_from_trusted_wupin
r03952,256,原子笔,gnioen11tsy55piq54,ghioen2;gnioen2tsy3;tseq7,,lfzȵiøtpi,True,result_all_converted.xlsx,ȵiø̃¹¹tsɿ⁵⁵piʔ⁵⁴,ok,rule_from_trusted_wupin
r03953,256,蜡笔,laeq1piq5,,,lʔipiʔ,True,result_all_converted.xlsx,læʔ¹piʔ⁵,ok,rule_from_trusted_wupin
r03954,256,墨笔,moq1piq5,,,moʔpiʔ,True,result_all_converted.xlsx,moʔ¹piʔ⁵,ok,rule_from_trusted_wupin
r03955,256,笔头,piq3deu52,,,piʔd,True,result_all_converted.xlsx,piʔ³də⁵²,ok,rule_from_trusted_wupin
r03956,256,笔管,piq3kuoen55,,,piʔkuø,True,result_all_converted.xlsx,piʔ³kuø̃⁵⁵,ok,rule_from_trusted_wupin
r03957,256,笔帽,piq3ma55,ma6;mau6,,lpiʔmɒ,True,result_all_converted.xlsx,piʔ³ma⁵⁵,ok,rule_from_trusted_wupin
r03958,257,笔套管,piq3thau55kuoen52,,,piʔtʰɒkuøtl,True,result_all_converted.xlsx,piʔ³tʰɤ⁵⁵kuø̃⁵²,ok,rule_from_trusted_wupin
r03959,257,笔筒,piq3don55,,,iipidoŋl,True,result_all_converted.xlsx,piʔ³doŋ⁵⁵,ok,rule_from_trusted_wupin
r03960,257,笔架,piq3cia55,cru5;ko5,,lpiʔko,True,result_all_converted.xlsx,piʔ³tɕia⁵⁵,ok,rule_from_trusted_wupin
r03961,257,橡皮,jian115bi52,,,kdʑiaŋbi,True,result_all_converted.xlsx,dʑiaŋ¹¹⁵bi⁵²,ok,rule_from_trusted_wupin
r03962,257,卷笔套,cioen335piq5thau52,cioen5;cioen5,,tɕiø̃piʔtʰɒ,True,result_all_converted.xlsx,tɕiø̃³³⁵piʔ⁵tʰɤ⁵²,ok,rule_from_trusted_wupin
r03963,257,铅笔刀,khaen33piq5tau52,,,kkʰpiʔttɒ,True,result_all_converted.xlsx,kʰæ̃³³piʔ⁵tɤ⁵²,ok,rule_from_trusted_wupin
r03964,257,铅笔孟子,khaen33piq5man55tsy52,tsy3;tseq7,,,True,result_all_converted.xlsx,kʰæ̃³³piʔ⁵maŋ⁵⁵tsɿ⁵²,ok,rule_from_trusted_wupin
r03965,257,铅笔盒,khaen33piq5gheq54,,,kʰpiʔɦʔ,True,result_all_converted.xlsx,kʰæ̃³³piʔ⁵ɦᴇʔ⁵⁴,ok,rule_from_trusted_wupin
r03966,257,砚瓦,gnien11ngo11,,,lniŋoʔo,True,result_all_converted.xlsx,ȵiẽ¹¹ŋɒ¹¹,ok,rule_from_trusted_wupin
r03967,257,砚台,gnien11the11,de2,,fȵiẽd,True,result_all_converted.xlsx,ȵiẽ¹¹tʰᴇ¹¹,ok,rule_from_trusted_wupin
r03968,257,墨,moq23,,,moʔ,True,result_all_converted.xlsx,moʔ²³,ok,rule_from_trusted_wupin
r03969,257,墨盒,moq1gheq5,,,moʔɦʔ,True,result_all_converted.xlsx,moʔ¹ɦᴇʔ⁵,ok,rule_from_trusted_wupin
r03970,257,墨汁,moq1tseq5,,毛笔用,klmoʔtsʔfll,True,result_all_converted.xlsx,moʔ¹tsᴇʔ⁵,ok,rule_from_trusted_wupin
r03971,257,墨水,moq1sy55,sy3;se3,钢笔用,kkkmoʔs,True,result_all_converted.xlsx,moʔ¹sɿ⁵⁵,ok,rule_from_trusted_wupin
r03972,257,蓝墨水,laen11moq5sy52,sy3;se3,,lklæ̃moʔss,True,result_all_converted.xlsx,læ̃¹¹moʔ⁵sɿ⁵²,ok,rule_from_trusted_wupin
r03973,257,红墨水,won11moq5sy52,sy3;se3,,kkɦuoŋmoʔs,True,result_all_converted.xlsx,ɦoŋ¹¹moʔ⁵sɿ⁵²,ok,rule_from_trusted_wupin
r03974,257,字帖,zy11thiaq1,thiq7,,ztʰiʔ,True,result_all_converted.xlsx,zɿ¹¹tʰiaʔ¹,ok,rule_from_trusted_wupin
r03975,257,影格纸,in335kaq5tsy52,kaq7;kaeq7,练习影写毛笔字的纸,kiŋkaʔtstf,True,result_all_converted.xlsx,iŋ³³⁵kaʔ⁵tsɿ⁵²,ok,rule_from_trusted_wupin
r03976,257,徽章,hue33tsaon52,,,ihutsɒŋ,True,result_all_converted.xlsx,huᴇ³³tsɒŋ⁵²,ok,rule_from_trusted_wupin
r03977,257,印子,in33tsy33,tsy3;tseq7,,lliŋtsiŋtsʔ,True,result_all_converted.xlsx,iŋ³³tsɿ³³,ok,rule_from_trusted_wupin
r03978,257,图章,du11tsaon52,,,dutsɒŋ,True,result_all_converted.xlsx,du¹¹tsɒŋ⁵²,ok,rule_from_trusted_wupin
r03979,257,印泥,in33gni33,gni2;gni6,,llliŋni,True,result_all_converted.xlsx,iŋ³³ȵi³³,ok,rule_from_trusted_wupin
r03980,257,橡皮筋,jian115bi55cin52,,,tdʑiaŋbitɕiŋ,True,result_all_converted.xlsx,dʑiaŋ¹¹⁵bi⁵⁵tɕiŋ⁵²,ok,rule_from_trusted_wupin
r03981,257,牛皮筋,gnieu11bi55cin52,,,tiȵiɤbitɕiŋ,True,result_all_converted.xlsx,ȵiə¹¹bi⁵⁵tɕiŋ⁵²,ok,rule_from_trusted_wupin
r03982,257,图画钉,du11wo55tin52,tin5;tin5,,lliduɦuotiŋ,True,result_all_converted.xlsx,du¹¹ɦɒ⁵⁵tiŋ⁵²,ok,rule_from_trusted_wupin
r03983,257,钉,tin52,tin5;tin5,,,True,result_all_converted.xlsx,tiŋ⁵²,ok,rule_from_trusted_wupin
r03984,257,大头,da11deu11,do6,别针,kldodɤbiʔtsẽ,True,result_all_converted.xlsx,da¹¹də¹¹,ok,rule_from_trusted_wupin
r03985,257,回形针,we11yin55tseen52,we2;we2tseen1;cin1,,lɦuɦiŋtsẽ,True,result_all_converted.xlsx,ɦᴇ¹¹ɦiŋ⁵⁵tsẽ⁵²,ok,rule_from_trusted_wupin
r03986,257,钉书机,tin33shiu55ci52,tin5;tin5,,fltiŋɕytɕi,True,result_all_converted.xlsx,tiŋ³³ɕy⁵⁵tɕi⁵²,ok,rule_from_trusted_wupin
r03987,258,第七章,di11chiq1tsaon11,,,,True,result_all_converted.xlsx,di¹¹tɕʰiʔ¹tsɒŋ¹¹,ok,rule_from_trusted_wupin
r03988,258,钉书钉,tin33shiu55tin52,tin5;tin5tin5;tin5,,tiŋɕytiŋ,True,result_all_converted.xlsx,tiŋ³³ɕy⁵⁵tiŋ⁵²,ok,rule_from_trusted_wupin
r03989,258,浆糊,cian33wu52,ghm;gnm;wu6,,tɕiaŋɦu,True,result_all_converted.xlsx,tɕiaŋ³³ɦu⁵²,ok,rule_from_trusted_wupin
r03990,258,糊头,wu11deu52,ghm;gnm;wu6,,ɦudɤ,True,result_all_converted.xlsx,ɦu¹¹də⁵²,ok,rule_from_trusted_wupin
r03991,258,胶水,kau33sy55,kau1;ciau1sy3;se3,,ikɒs,True,result_all_converted.xlsx,kɤ³³sɿ⁵⁵,ok,rule_from_trusted_wupin
r03992,258,封皮,fon33bi52,,,lllifoŋbill,True,result_all_converted.xlsx,foŋ³³bi⁵²,ok,rule_from_trusted_wupin
r03993,258,封条,fon33tiau52,trau1;diau2,,,True,result_all_converted.xlsx,foŋ³³tiɤ⁵²,ok,rule_from_trusted_wupin
r03994,258,书包,shiu33pa52,pau1,,ɕypɒ,True,result_all_converted.xlsx,ɕy³³pa⁵²,ok,rule_from_trusted_wupin
r03995,258,书签,shiu33chien52,chien1,,ytʰi,True,result_all_converted.xlsx,ɕy³³tɕʰiẽ⁵²,ok,rule_from_trusted_wupin
r03996,258,考试卷,khau335sy55cioen52,cioen5;cioen5,,ikʰɒstɕi,True,result_all_converted.xlsx,kʰɤ³³⁵sɿ⁵⁵tɕiø̃⁵²,ok,rule_from_trusted_wupin
r03997,258,测验卷,tsheoq3gniaen55cioen52,cioen5;cioen5,,lltsʰɕʔniæ̃tɕiø,True,result_all_converted.xlsx,tsʰəʔ³ȵiæ̃⁵⁵tɕiø̃⁵²,ok,rule_from_trusted_wupin
r03998,258,一百分,iq3paq5feen52,,指满分,iiʔpaʔfl,True,result_all_converted.xlsx,iʔ³paʔ⁵fẽ⁵²,ok,rule_from_trusted_wupin
r03999,258,头一名,deu11iq5min52,,第一名,dɤiʔmiŋ,True,result_all_converted.xlsx,də¹¹iʔ⁵miŋ⁵²,ok,rule_from_trusted_wupin
r04000,258,零蛋,ihin33daen55,lin2,指零分,filiŋdæ̃t,True,result_all_converted.xlsx,hiŋ³³dæ̃⁵⁵,ok,rule_from_trusted_wupin
r04001,258,大鸭蛋,da11aeq1daen11,do6,,idoʔd,True,result_all_converted.xlsx,da¹¹æʔ¹dæ̃¹¹,ok,rule_from_trusted_wupin
r04002,258,文凭,veen11bin52,,毕业证书,vẽbiŋi,True,result_all_converted.xlsx,vẽ¹¹biŋ⁵²,ok,rule_from_trusted_wupin
r04003,258,白字,baq1zy55,,别字,llbaʔ,True,result_all_converted.xlsx,baʔ¹zɿ⁵⁵,ok,rule_from_trusted_wupin
r04004,258,错字,tsho33zy33,cstio5;tshoq7,,tsʰol,True,result_all_converted.xlsx,tsʰɒ³³zɿ³³,ok,rule_from_trusted_wupin
r04005,258,上话,zan115wo52,zan4;zaon4;zaon4;zaon4;zaon4;zaon6,,,True,result_all_converted.xlsx,zaŋ¹¹⁵ɦɒ⁵²,ok,rule_from_trusted_wupin
r04006,258,说话,se33wo33,soeg7;seq7;soeq7;soeq7;bo5;bao5,话,iifsɕʔɦuoi,True,result_all_converted.xlsx,sᴇ³³ɦɒ³³,ok,rule_from_trusted_wupin
r04007,258,故事,ku335zy52,cny;cnx;e,,klku,True,result_all_converted.xlsx,ku³³⁵zɿ⁵²,ok,rule_from_trusted_wupin
r04008,258,大头天话,da11deu11thien11wo11,do6,多指神奇诞的,kkidodɤtʰiiuododɤtʰiŋɦuoik,True,result_all_converted.xlsx,da¹¹də¹¹tʰiẽ¹¹ɦɒ¹¹,ok,rule_from_trusted_wupin
r04009,258,故事传说,ku335zy55dzeen55se52,cny;cnx;edzeen6;dzeen6;dzeen6;dzoen2;dzoen6;dzoen6soeg7;seq7;soeq7;soeq7;bo5;bao5,,i,True,result_all_converted.xlsx,ku³³⁵zɿ⁵⁵dzẽ⁵⁵sᴇ⁵²,ok,rule_from_trusted_wupin
r04010,258,笑话,shiau33wo33,,,iipɦo,True,result_all_converted.xlsx,ɕiɤ³³ɦɒ³³,ok,rule_from_trusted_wupin
r04011,258,对联,te33lien33,to5;te5;te5,,tli,True,result_all_converted.xlsx,tᴇ³³liẽ³³,ok,rule_from_trusted_wupin
r04012,258,对子,te33tsy33,to5;te5;te5tsy3;tseq7,,kltts,True,result_all_converted.xlsx,tᴇ³³tsɿ³³,ok,rule_from_trusted_wupin
r04013,258,谜语,mi11gniu55,mi2;me2gniu4;gniu6,,ikimiɦyminy,True,result_all_converted.xlsx,mi¹¹ȵy⁵⁵,ok,rule_from_trusted_wupin
r04014,258,谜,mi231,mi2;me2,,ikm,True,result_all_converted.xlsx,mi²³¹,ok,rule_from_trusted_wupin
r04015,258,小说书,shiau335se55shiu52,soeg7;seq7;soeq7;soeq7;bo5;bao5,小说,iɕiɒsʔyli,True,result_all_converted.xlsx,ɕiɤ³³⁵sᴇ⁵⁵ɕy⁵²,ok,rule_from_trusted_wupin
r04016,259,小说,shiau335se52,soeg7;seq7;soeq7;soeq7;bo5;bao5,,iɕiɒsʔ,True,result_all_converted.xlsx,ɕiɤ³³⁵sᴇ⁵²,ok,rule_from_trusted_wupin
r04017,259,戏文,shi33veen33,,戏剧,yɕivkl,True,result_all_converted.xlsx,ɕi³³vẽ³³,ok,rule_from_trusted_wupin
r04018,259,话剧,wo11,,,ilfɦuodʑiʔ,True,result_all_converted.xlsx,ɦɒ¹¹,ok,rule_from_trusted_wupin
r04019,259,电影,dien11in11,,,diiŋ,True,result_all_converted.xlsx,diẽ¹¹iŋ¹¹,ok,rule_from_trusted_wupin
r04020,259,影戏,in335shi52,,,iŋɕis,True,result_all_converted.xlsx,iŋ³³⁵ɕi⁵²,ok,rule_from_trusted_wupin
r04021,259,音乐会,in33yoeq5kue52,yoeq8;loq8;yoq8;yoq8kue5;we6,,iŋɦioʔɦu,True,result_all_converted.xlsx,iŋ³³ɦiøʔ⁵kuᴇ⁵²,ok,rule_from_trusted_wupin
r04022,259,舞,wu231,wu2;wu4,,ɦu,True,result_all_converted.xlsx,ɦu²³¹,ok,rule_from_trusted_wupin
r04023,259,莲花落,lien11huo55loq54,,绍兴地区的一种地方曲艺,iklihuoiloʔlll,True,result_all_converted.xlsx,liẽ¹¹huɒ⁵⁵loʔ⁵⁴,ok,rule_from_trusted_wupin
r04024,259,越剧,yoeq23,yoq8;yoeq8,绍兴地区的一种地方戏,iɡʔdiʔltlk,True,result_all_converted.xlsx,ɦiøʔ²³,ok,rule_from_trusted_wupin
r04025,259,绍兴,zau11shin11,shin5,文戏,zɒɕiŋvɕi,True,result_all_converted.xlsx,zɤ¹¹ɕiŋ¹¹,ok,rule_from_trusted_wupin
r04026,259,鹦哥班,an33ko55paen52,in1;an1;in1,,fllaŋkopæ̃,True,result_all_converted.xlsx,aŋ³³kɒ⁵⁵pæ̃⁵²,ok,rule_from_trusted_wupin
r04027,259,小哥班,shiau335ko55paen52,,,kɕiɒkopæ̃,True,result_all_converted.xlsx,ɕiɤ³³⁵kɒ⁵⁵pæ̃⁵²,ok,rule_from_trusted_wupin
r04028,259,的笃班,tiq3toq5paen52,,,ltiʔtoʔpl,True,result_all_converted.xlsx,tiʔ³toʔ⁵pæ̃⁵²,ok,rule_from_trusted_wupin
r04029,259,绍剧,zau11,,,kzɒdʑiʔ,True,result_all_converted.xlsx,zɤ¹¹,ok,rule_from_trusted_wupin
r04030,259,绍兴大班,zau11shin11da11paen11,shin5do6,,kfzɒɕiŋdopæ̃,True,result_all_converted.xlsx,zɤ¹¹ɕiŋ¹¹da¹¹pæ̃¹¹,ok,rule_from_trusted_wupin
r04031,259,大戏,da11shi11,do6,指绍剧中全本的连台戏,kdoɕilli,True,result_all_converted.xlsx,da¹¹ɕi¹¹,ok,rule_from_trusted_wupin
r04032,259,目连戏,moq1lien55shi52,,绍剧的一种内容为目连救母多有鬼魅,ʔʔtlttlk,True,result_all_converted.xlsx,moʔ¹liẽ⁵⁵ɕi⁵²,ok,rule_from_trusted_wupin
r04033,259,出现,tsheq3yen55,tsheq7;tsheq7,,,True,result_all_converted.xlsx,tsʰᴇʔ³ɦẽ⁵⁵,ok,rule_from_trusted_wupin
r04034,259,鬼戏,ciu335shi52,kue3,,tyi,True,result_all_converted.xlsx,tɕy³³⁵ɕi⁵²,ok,rule_from_trusted_wupin
r04035,259,舞台,wu11the52,wu2;wu4de2,,ɦuds,True,result_all_converted.xlsx,ɦu¹¹tʰᴇ⁵²,ok,rule_from_trusted_wupin
r04036,259,戏台,shi33the33,de2,,ɕi,True,result_all_converted.xlsx,ɕi³³tʰᴇ³³,ok,rule_from_trusted_wupin
r04037,259,照片,tsau33phien33,,,tsɒpʰiẽ,True,result_all_converted.xlsx,tsɤ³³pʰiẽ³³,ok,rule_from_trusted_wupin
r04038,259,照相,tsau33shian33,shian5;shian5,,lltsɒɕiaŋ,True,result_all_converted.xlsx,tsɤ³³ɕiaŋ³³,ok,rule_from_trusted_wupin
r04039,259,图画,du11wo55,,指画片,lduɦuol,True,result_all_converted.xlsx,du¹¹ɦɒ⁵⁵,ok,rule_from_trusted_wupin
